,date,active_median,active_05,active_25,active_75,active_95,infectious_median,infectious_05,infectious_25,infectious_75,infectious_95,symptoms_median,symptoms_05,symptoms_25,symptoms_75,symptoms_95,hospitalized_median,hospitalized_05,hospitalized_25,hospitalized_75,hospitalized_95,icu_median,icu_05,icu_25,icu_75,icu_95,dead_median,dead_05,dead_25,dead_75,dead_95,immune_median,immune_05,immune_25,immune_75,immune_95
92,2020-06-12,3174.0,2364.5,2632.0,3711.0,4247.999999999998,53.5,18.450000000000003,30.25,69.75,135.29999999999998,10475.5,8121.900000000001,9362.5,12125.5,14830.0,7.5,2.45,6.0,9.75,14.0,2.0,0.0,1.0,3.0,6.0,124.0,73.95,100.75,151.75,202.95,17570.5,13569.150000000001,15908.25,19168.75,21755.55
93,2020-06-13,3175.0,2375.05,2635.25,3718.25,4264.449999999999,62.5,20.45,32.25,74.75,144.04999999999995,10480.0,8123.45,9362.75,12132.0,14845.5,7.0,2.0,6.0,9.0,13.549999999999997,2.0,0.0,1.0,3.0,5.549999999999997,124.0,73.95,100.75,151.75,202.95,17578.5,13573.9,15918.75,19180.75,21762.9
94,2020-06-14,3188.5,2384.45,2640.0,3729.0,4283.799999999998,67.5,22.9,37.75,83.75,158.0,10484.5,8125.450000000001,9368.25,12138.5,14860.5,7.0,2.0,5.0,9.0,12.649999999999991,2.0,0.0,1.0,3.0,5.549999999999997,124.5,73.95,100.75,151.75,203.39999999999998,17591.5,13579.55,15930.0,19195.0,21771.9
95,2020-06-15,3201.5,2395.6499999999996,2648.25,3743.5,4300.5999999999985,71.5,23.8,43.0,92.5,174.75,10489.0,8129.45,9374.5,12148.25,14875.400000000001,7.0,2.0,5.0,8.75,12.549999999999997,2.0,0.0,1.0,3.0,5.549999999999997,124.5,73.95,100.75,151.75,203.39999999999998,17603.0,13581.65,15943.75,19208.75,21778.800000000003
96,2020-06-16,3217.5,2402.55,2659.0,3757.0,4321.3499999999985,78.5,28.700000000000003,48.5,100.5,197.49999999999997,10493.5,8132.35,9380.25,12158.75,14888.900000000001,7.0,2.0,5.0,8.75,12.549999999999997,2.0,0.0,1.0,3.0,4.549999999999997,125.0,73.95,100.75,151.75,203.39999999999998,17614.0,13584.650000000001,15954.5,19220.0,21787.25
97,2020-06-17,3238.5,2423.55,2675.25,3777.25,4345.899999999999,87.0,32.25,53.25,110.75,218.44999999999993,10500.5,8136.6,9385.75,12171.75,14906.55,6.0,2.0,5.0,9.0,12.0,2.0,0.0,1.0,2.0,4.099999999999994,125.0,73.95,100.75,151.75,203.39999999999998,17630.5,13590.4,15968.25,19234.25,21796.35
98,2020-06-18,3256.0,2437.2,2692.5,3790.25,4391.5999999999985,96.0,36.150000000000006,62.75,124.5,240.0499999999999,10505.5,8141.75,9390.75,12184.25,14929.900000000001,7.0,2.45,5.0,9.75,12.0,2.0,0.0,1.0,2.75,4.549999999999997,125.0,73.95,100.75,151.75,203.39999999999998,17641.5,13595.95,15983.0,19252.5,21810.85
99,2020-06-19,3276.0,2460.45,2715.75,3812.0,4425.449999999999,105.5,40.349999999999994,73.25,139.5,258.3999999999999,10511.5,8151.2,9397.25,12194.75,14948.0,7.0,2.45,5.0,9.0,12.549999999999997,2.0,0.0,1.0,2.0,4.549999999999997,125.0,73.95,100.75,151.75,204.39999999999998,17654.5,13605.7,16002.0,19272.0,21823.35
100,2020-06-20,3309.5,2475.55,2742.0,3839.0,4473.799999999999,112.5,45.0,84.25,153.75,278.54999999999995,10522.5,8157.799999999999,9399.75,12214.5,14969.55,7.0,2.45,5.0,8.75,12.0,2.0,0.0,1.0,2.75,4.549999999999997,125.0,73.95,100.75,151.75,204.39999999999998,17671.5,13618.45,16021.5,19290.0,21837.0
101,2020-06-21,3338.5,2503.1499999999996,2765.5,3882.5,4518.949999999999,127.0,50.45,91.5,166.25,308.19999999999993,10531.0,8168.05,9407.0,12229.75,15000.35,7.0,2.45,5.0,8.0,12.0,2.0,0.0,1.0,2.75,4.0,125.0,73.95,100.75,152.0,204.84999999999997,17692.0,13630.05,16043.25,19307.5,21849.95
102,2020-06-22,3371.0,2530.8,2795.5,3915.25,4569.199999999999,137.0,56.95,103.25,179.5,337.59999999999997,10545.5,8176.849999999999,9416.75,12249.5,15029.099999999999,7.0,2.45,5.0,8.75,12.0,1.5,0.0,1.0,2.75,4.0,126.0,73.95,101.5,152.75,205.84999999999997,17717.5,13644.0,16061.5,19337.0,21866.8
103,2020-06-23,3404.5,2562.95,2827.0,3960.5,4630.5999999999985,147.0,69.35000000000001,117.0,204.5,363.09999999999997,10556.5,8186.3,9427.25,12270.0,15056.7,7.0,2.45,5.25,8.75,12.0,1.0,0.0,1.0,2.75,4.0,126.0,73.95,101.5,152.75,205.84999999999997,17748.5,13660.25,16087.75,19366.0,21882.55
104,2020-06-24,3451.5,2596.05,2856.25,4008.5,4699.399999999999,166.5,83.80000000000001,130.5,227.0,385.3499999999999,10569.0,8198.7,9440.0,12291.25,15092.85,7.0,2.45,5.25,9.75,12.549999999999997,1.5,0.0,1.0,2.0,4.549999999999997,126.0,73.95,101.5,152.75,205.84999999999997,17773.5,13671.3,16118.0,19397.0,21899.5
105,2020-06-25,3505.5,2627.2,2898.75,4052.5,4761.8499999999985,179.5,95.15,145.0,252.0,417.69999999999993,10584.0,8212.95,9449.75,12311.25,15133.95,7.5,2.45,5.0,9.75,12.549999999999997,1.0,0.0,0.25,2.0,4.549999999999997,127.0,73.95,101.5,153.0,206.29999999999998,17801.5,13689.95,16150.25,19430.5,21928.4
106,2020-06-26,3547.5,2657.45,2939.25,4090.75,4825.4,197.5,100.65,157.0,274.5,464.44999999999993,10603.0,8225.5,9466.0,12339.25,15166.55,7.5,3.0,5.0,10.0,13.0,1.0,0.0,1.0,2.75,4.0,127.0,73.95,101.5,153.0,206.29999999999998,17829.0,13712.55,16187.75,19463.75,21952.55
107,2020-06-27,3595.0,2687.2,2963.75,4132.0,4892.049999999999,219.0,111.8,175.75,301.75,507.15,10620.0,8241.85,9486.5,12370.75,15206.8,8.0,2.45,5.0,10.0,13.549999999999997,2.0,0.0,1.0,2.75,4.0,127.0,74.4,101.5,153.0,206.29999999999998,17850.0,13736.05,16222.5,19496.25,21979.3
108,2020-06-28,3641.0,2717.7,3001.0,4179.25,4940.3499999999985,230.5,118.25,183.25,324.75,531.15,10639.5,8256.55,9501.0,12404.25,15257.8,7.5,3.0,4.0,10.0,14.549999999999997,2.0,0.0,1.0,3.0,4.0,127.0,74.4,101.5,153.75,207.29999999999998,17878.5,13753.650000000001,16259.0,19543.75,22015.5
109,2020-06-29,3688.5,2749.3,3032.0,4214.0,5001.899999999999,245.0,131.35,192.75,351.5,568.9,10660.0,8275.349999999999,9525.25,12435.25,15311.8,7.0,3.45,4.25,9.75,16.0,2.0,0.0,1.0,2.0,4.0,127.0,74.4,101.5,153.75,208.39999999999998,17899.0,13777.05,16297.75,19591.0,22044.95
110,2020-06-30,3735.0,2778.2,3076.75,4254.0,5062.449999999999,268.5,138.45,204.75,354.75,592.0,10684.0,8295.95,9544.0,12474.0,15357.8,7.0,3.0,5.25,11.5,17.0,2.0,0.0,1.0,2.75,4.0,127.5,74.95,101.5,153.75,208.39999999999998,17929.0,13802.2,16352.5,19639.0,22073.45
111,2020-07-01,3780.0,2795.1,3110.5,4291.25,5131.8499999999985,274.5,139.8,199.5,375.25,618.0,10712.0,8314.3,9563.5,12514.25,15402.7,7.0,4.0,5.0,11.25,19.099999999999994,2.0,0.0,1.0,2.75,4.0,128.0,74.95,101.5,154.0,208.84999999999997,17965.5,13831.05,16398.75,19682.25,22118.55
112,2020-07-02,3837.5,2815.95,3138.25,4331.5,5210.499999999999,287.0,152.5,199.5,380.75,632.55,10731.0,8334.55,9587.25,12556.25,15450.0,7.5,4.0,6.0,11.0,20.099999999999994,2.0,0.0,1.0,3.0,4.0,128.0,75.4,102.25,154.75,208.84999999999997,18001.5,13860.7,16461.0,19739.0,22161.7
113,2020-07-03,3875.5,2843.75,3184.75,4378.25,5272.4,290.5,152.25,220.75,386.0,666.65,10759.0,8353.95,9609.0,12610.5,15496.75,8.0,3.45,7.0,11.75,21.64999999999999,2.0,0.0,1.0,3.0,4.549999999999997,128.0,75.85,102.25,155.5,209.75,18039.0,13892.349999999999,16521.75,19802.0,22207.2
114,2020-07-04,3923.0,2868.5,3212.5,4418.75,5348.15,311.5,152.89999999999998,227.0,402.75,696.1,10786.0,8380.1,9630.0,12662.0,15551.599999999999,9.0,4.0,7.0,12.0,22.099999999999994,2.0,0.4500000000000002,1.25,3.0,5.0,128.5,75.85,102.25,155.5,209.75,18077.5,13923.8,16590.75,19851.5,22248.699999999997
115,2020-07-05,3960.5,2894.3999999999996,3257.25,4455.75,5424.849999999999,321.0,154.75,240.25,415.5,702.3499999999999,10804.5,8399.85,9652.75,12702.75,15610.55,9.5,4.45,8.0,13.0,22.549999999999997,2.0,0.4500000000000002,2.0,3.0,5.0,128.5,75.85,102.25,156.25,209.75,18116.5,13958.150000000001,16656.5,19934.5,22300.699999999997
116,2020-07-06,3995.5,2925.15,3293.25,4491.0,5511.549999999999,341.5,162.95,247.5,422.25,724.8999999999999,10833.5,8422.15,9673.25,12738.75,15664.55,10.0,3.45,8.0,13.0,24.099999999999994,2.0,0.4500000000000002,2.0,3.0,6.099999999999994,129.0,75.85,102.25,156.25,210.29999999999998,18162.0,13998.15,16718.25,20007.25,22344.9
117,2020-07-07,4028.5,2952.05,3338.25,4530.25,5584.699999999999,360.0,171.4,258.25,437.0,751.5999999999998,10859.0,8448.1,9694.5,12772.0,15720.399999999998,11.5,5.0,8.0,14.5,27.549999999999997,3.0,0.4500000000000002,2.0,4.0,6.099999999999994,129.5,75.85,102.25,156.25,211.2,18214.5,14031.150000000001,16780.75,20073.25,22385.1
118,2020-07-08,4068.5,2980.35,3382.5,4567.5,5647.75,367.5,175.25,274.0,446.75,780.7999999999997,10893.0,8476.5,9721.0,12810.5,15790.55,11.0,5.0,7.25,14.75,27.549999999999997,3.0,0.4500000000000002,2.0,4.0,6.099999999999994,129.5,75.85,102.25,156.25,211.2,18269.0,14071.0,16814.75,20150.5,22439.649999999998
119,2020-07-09,4117.0,3003.45,3437.25,4615.5,5733.9,385.0,183.45,282.0,453.25,787.1999999999996,10919.0,8498.55,9743.25,12854.25,15862.4,12.0,4.45,8.0,14.0,27.0,3.0,0.0,2.0,4.0,6.549999999999997,129.5,75.85,102.25,156.25,212.29999999999998,18317.5,14107.849999999999,16853.25,20226.0,22494.949999999997
120,2020-07-10,4173.0,3018.8500000000004,3477.0,4644.75,5807.15,394.0,189.89999999999998,288.0,464.5,798.5499999999997,10947.0,8523.55,9767.0,12886.5,15930.1,12.5,3.9000000000000004,9.25,15.75,29.19999999999999,3.0,1.0,2.0,4.0,6.549999999999997,129.5,75.85,102.25,157.0,212.75,18370.0,14151.7,16899.25,20296.0,22555.05
121,2020-07-11,4206.0,3036.7,3510.5,4695.25,5869.25,394.0,187.25,297.0,472.0,804.6999999999998,10988.0,8552.050000000001,9793.75,12915.0,15988.55,13.0,3.9000000000000004,10.0,16.75,29.099999999999994,3.0,1.0,2.0,4.0,6.0,129.5,76.95,102.5,157.0,212.75,18429.5,14194.1,16945.75,20376.25,22610.699999999997
122,2020-07-12,4245.5,3057.05,3534.5,4717.75,5930.2,398.5,183.75,307.5,490.25,818.3499999999999,11028.5,8582.35,9823.5,12950.0,16055.349999999999,14.5,3.9000000000000004,11.25,18.0,30.64999999999999,3.0,1.0,2.0,4.0,6.0,129.5,77.5,102.5,157.0,212.75,18483.5,14233.95,16991.25,20459.0,22670.2
123,2020-07-13,4292.5,3083.2,3556.25,4744.0,5995.5,412.0,179.45,307.0,506.75,821.7,11072.5,8610.1,9850.5,12990.75,16110.3,16.0,4.45,11.25,18.0,32.19999999999999,3.0,1.0,2.0,4.0,6.0,129.5,78.6,102.5,157.75,213.2,18541.5,14275.7,17045.25,20536.5,22728.1
124,2020-07-14,4340.0,3096.2,3568.5,4788.25,6051.549999999999,409.5,179.8,304.25,508.0,824.6500000000001,11113.5,8637.65,9880.0,13033.25,16158.599999999999,17.0,4.45,11.25,19.0,30.549999999999997,3.0,1.0,2.0,4.0,6.0,130.5,79.5,103.25,159.25,213.64999999999998,18611.5,14320.85,17099.75,20621.25,22798.75
125,2020-07-15,4379.0,3110.95,3588.25,4814.25,6106.549999999999,412.0,175.0,297.0,519.5,838.5999999999999,11157.5,8667.0,9912.0,13066.0,16225.2,17.5,6.0,12.0,20.75,31.549999999999997,4.0,0.4500000000000002,2.25,4.0,6.0,130.5,79.5,104.0,159.25,214.1,18693.0,14354.55,17152.25,20704.25,22886.8
126,2020-07-16,4424.0,3128.45,3611.25,4856.0,6150.25,412.5,187.3,291.5,512.75,857.0999999999999,11204.0,8696.2,9939.5,13091.75,16293.55,18.0,8.0,13.0,19.75,32.0,3.5,0.4500000000000002,2.25,5.0,6.0,130.5,79.5,104.75,159.25,214.64999999999998,18767.5,14390.0,17197.5,20779.75,22961.25
127,2020-07-17,4465.5,3143.85,3632.5,4890.0,6198.95,417.5,185.9,289.0,541.75,863.3,11255.5,8725.9,9971.25,13126.75,16353.55,18.5,8.0,13.0,20.75,32.55,3.0,0.0,3.0,5.0,6.549999999999997,130.5,79.95,104.75,159.25,215.1,18832.5,14435.9,17252.75,20868.25,23035.199999999997
128,2020-07-18,4522.0,3157.5,3642.25,4932.5,6256.35,435.0,178.25,286.5,547.25,870.9499999999999,11309.0,8749.6,10002.5,13158.0,16414.75,18.5,8.0,13.0,23.0,33.099999999999994,4.0,0.4500000000000002,2.25,5.0,7.0,131.0,79.95,104.75,159.75,216.0,18889.5,14472.5,17311.0,20948.75,23136.85
129,2020-07-19,4549.5,3166.9,3657.5,4967.75,6308.299999999999,429.0,167.35,285.5,538.0,870.3999999999999,11358.0,8773.75,10036.5,13189.75,16483.05,19.0,8.45,12.25,24.75,32.64999999999999,4.0,0.9000000000000004,3.0,5.0,7.549999999999997,131.0,80.5,105.5,159.75,216.55,18976.5,14515.95,17355.75,21040.75,23215.45
130,2020-07-20,4580.0,3169.6000000000004,3661.75,5001.5,6360.25,438.0,168.05,290.5,542.75,874.5499999999997,11406.5,8801.3,10064.0,13221.75,16545.05,20.0,8.45,12.25,23.75,32.55,4.0,0.9000000000000004,3.0,5.5,7.549999999999997,131.5,80.5,105.5,160.75,216.55,19054.0,14553.8,17403.25,21128.75,23296.5
131,2020-07-21,4602.0,3182.85,3666.5,5041.0,6407.299999999999,452.0,175.95,289.75,550.5,884.1499999999999,11457.0,8824.85,10092.5,13254.75,16603.85,20.0,10.45,12.25,25.75,34.099999999999994,4.0,0.9000000000000004,3.0,5.0,8.0,132.0,80.5,105.5,161.5,217.0,19144.5,14590.900000000001,17451.5,21219.5,23384.9
132,2020-07-22,4627.0,3193.35,3671.0,5068.75,6452.099999999999,461.5,176.25,288.0,568.25,892.4999999999998,11507.5,8853.8,10124.5,13288.5,16665.4,21.5,11.45,13.25,26.5,35.55,4.0,1.4500000000000002,3.0,5.75,8.0,132.5,80.5,106.25,161.75,217.0,19230.5,14630.95,17495.5,21313.0,23471.8
133,2020-07-23,4657.5,3197.55,3679.0,5111.75,6484.95,454.5,177.8,280.0,579.25,900.4499999999999,11563.5,8877.85,10149.0,13347.0,16720.25,19.5,12.0,14.0,25.5,36.55,4.0,1.4500000000000002,3.0,5.75,7.0,132.5,81.5,107.0,161.75,218.55,19328.0,14662.85,17550.25,21398.5,23557.85
134,2020-07-24,4663.0,3206.8500000000004,3667.0,5138.5,6507.249999999999,464.5,170.5,273.5,594.5,926.1499999999999,11616.0,8897.5,10174.25,13412.0,16786.85,20.5,10.45,15.0,25.75,38.55,5.0,1.0,3.25,5.75,7.549999999999997,132.5,82.05,107.75,161.75,219.55,19421.5,14710.9,17606.5,21488.0,23650.5
135,2020-07-25,4675.0,3222.55,3687.25,5178.0,6524.349999999999,479.0,183.25,280.75,601.0,940.8999999999999,11672.5,8927.150000000001,10202.5,13468.0,16844.0,20.5,12.45,15.0,25.75,39.55,5.0,1.0,4.0,6.0,8.0,134.0,82.05,107.75,162.0,219.55,19500.5,14747.55,17664.5,21590.25,23747.3
136,2020-07-26,4662.0,3231.8500000000004,3700.0,5213.5,6555.15,465.5,178.0,271.5,612.0,953.9499999999999,11721.0,8952.75,10233.0,13496.25,16908.8,20.5,11.0,15.0,26.75,41.099999999999994,5.0,1.0,4.0,6.0,8.549999999999997,134.0,83.15,108.5,163.0,220.1,19564.0,14779.8,17713.75,21689.75,23837.3
137,2020-07-27,4665.0,3229.7,3705.25,5239.25,6581.35,472.5,184.15,270.75,633.25,962.2,11778.0,8977.45,10257.5,13517.75,16984.6,20.5,11.45,15.5,27.75,44.64999999999999,5.0,1.0,3.25,5.75,8.549999999999997,134.5,83.6,108.5,164.0,221.0,19620.0,14815.0,17751.75,21798.25,23945.55
138,2020-07-28,4673.0,3244.85,3715.75,5252.75,6591.45,472.5,195.35,271.5,643.5,969.5499999999998,11830.5,9001.7,10287.5,13544.25,17045.4,20.0,11.0,14.25,28.25,44.0,5.0,1.0,2.5,5.75,8.549999999999997,134.5,83.6,109.5,164.0,222.1,19679.5,14853.0,17804.25,21892.0,24061.35
139,2020-07-29,4683.5,3256.55,3725.25,5281.0,6602.049999999999,474.5,194.35,267.25,639.25,972.5999999999999,11888.0,9026.349999999999,10317.75,13563.75,17104.7,19.5,11.0,16.25,28.25,40.749999999999986,4.0,1.4500000000000002,3.25,6.0,8.099999999999994,134.5,84.6,109.5,164.0,223.55,19753.0,14888.0,17850.25,21991.5,24177.2
140,2020-07-30,4719.0,3262.65,3737.25,5299.75,6611.349999999999,483.0,178.0,270.5,650.5,963.3999999999999,11950.5,9046.7,10346.5,13587.0,17168.4,21.0,10.0,14.5,25.75,41.099999999999994,4.0,1.4500000000000002,3.0,5.75,8.549999999999997,135.0,85.05,109.5,164.75,224.0,19817.5,14922.3,17905.25,22092.25,24293.25
141,2020-07-31,4740.5,3276.8,3744.5,5324.0,6611.6,493.0,186.45,271.25,666.75,969.5999999999998,12007.0,9070.25,10379.5,13612.75,17233.05,20.5,10.45,16.0,26.0,42.64999999999999,4.0,1.4500000000000002,3.0,5.75,9.0,135.5,85.05,109.5,164.75,224.0,19880.0,14959.650000000001,17951.5,22190.0,24407.8
142,2020-08-01,4774.5,3295.5,3754.25,5329.0,6607.1,493.5,194.95,276.25,689.75,965.1499999999997,12070.0,9096.4,10408.75,13633.5,17301.199999999997,21.0,9.9,15.25,26.0,44.64999999999999,4.0,1.4500000000000002,3.0,5.75,9.549999999999997,137.0,85.5,109.5,164.75,225.1,19937.5,14999.600000000002,17995.25,22252.25,24523.9
143,2020-08-02,4814.5,3290.7,3770.5,5351.75,6625.85,486.5,193.39999999999998,280.5,679.0,958.7999999999997,12127.0,9120.849999999999,10437.75,13656.25,17366.95,20.5,9.45,14.25,27.0,45.0,4.5,1.4500000000000002,3.0,6.0,9.549999999999997,137.0,85.5,109.5,165.75,225.1,20001.5,15044.900000000001,18047.0,22310.75,24643.949999999997
144,2020-08-03,4860.0,3303.95,3781.0,5365.75,6638.950000000001,491.5,204.85,277.5,673.5,962.0,12189.0,9149.2,10470.0,13690.25,17433.85,21.5,10.0,15.5,28.75,45.099999999999994,5.0,1.4500000000000002,3.0,6.0,8.549999999999997,137.0,86.05000000000001,111.25,165.75,225.1,20067.0,15086.599999999999,18102.5,22362.75,24761.15
145,2020-08-04,4914.5,3316.8999999999996,3790.0,5368.25,6657.2,506.5,206.8,284.25,673.25,964.4499999999998,12233.0,9175.349999999999,10501.75,13727.5,17500.149999999998,22.5,10.0,17.0,29.75,46.749999999999986,4.5,1.4500000000000002,3.0,6.0,9.549999999999997,137.0,86.05000000000001,112.0,167.25,225.64999999999998,20130.0,15130.9,18154.25,22414.75,24876.5
146,2020-08-05,4954.0,3336.15,3806.25,5377.75,6667.25,503.0,199.4,268.75,651.75,978.95,12268.5,9195.3,10532.5,13763.0,17575.4,22.0,10.0,14.5,29.75,44.64999999999999,4.0,2.0,3.25,6.0,9.0,138.0,86.6,112.75,168.0,227.29999999999998,20209.0,15172.95,18215.75,22464.75,24984.7
147,2020-08-06,4979.0,3357.3,3821.25,5404.5,6691.15,499.5,209.45,282.0,637.0,963.0999999999999,12315.0,9225.349999999999,10565.25,13796.0,17641.25,23.5,9.45,17.25,30.75,46.84999999999998,5.0,2.0,4.0,6.75,9.0,139.0,86.6,114.25,168.75,227.75,20285.0,15213.8,18270.25,22520.0,25104.0
148,2020-08-07,4996.5,3374.95,3829.25,5404.5,6717.9,506.0,213.3,301.25,638.0,976.2,12355.5,9246.349999999999,10593.0,13828.5,17702.35,23.5,9.9,16.25,32.5,48.29999999999998,5.0,2.0,4.0,7.0,9.549999999999997,140.0,86.6,115.25,168.75,227.75,20338.5,15244.75,18333.0,22582.75,25225.949999999997
149,2020-08-08,5015.5,3390.6499999999996,3845.25,5431.25,6729.3,519.0,223.3,299.5,651.5,985.1499999999999,12398.0,9270.55,10628.0,13861.0,17763.55,23.0,10.45,17.0,31.5,51.099999999999994,5.0,2.0,4.0,6.75,10.0,140.0,86.6,115.5,169.75,228.84999999999997,20405.0,15289.75,18391.0,22638.75,25348.55
150,2020-08-09,5026.0,3410.5,3859.25,5447.0,6749.450000000001,525.0,231.15,317.0,663.75,982.5499999999998,12441.0,9301.349999999999,10663.25,13913.0,17823.95,23.5,11.9,16.25,32.75,49.0,5.0,2.0,4.0,7.0,10.0,140.5,86.6,115.5,171.25,228.84999999999997,20466.0,15325.5,18452.75,22691.75,25477.3
151,2020-08-10,5045.5,3427.35,3864.0,5453.0,6763.75,531.5,251.35,343.5,660.75,1001.2,12485.5,9329.0,10705.0,13974.25,17895.1,26.0,11.9,17.25,34.25,50.55,5.0,2.45,4.0,7.0,10.0,142.0,87.05000000000001,115.5,172.25,229.39999999999998,20530.0,15368.900000000001,18540.25,22752.75,25602.75
152,2020-08-11,5078.5,3456.65,3893.25,5441.0,6804.85,546.5,250.85,354.5,662.5,1018.6999999999999,12534.5,9361.55,10750.5,14039.75,17959.649999999998,24.0,13.0,16.0,32.0,50.84999999999998,5.0,3.0,4.0,6.75,11.099999999999994,142.0,87.5,116.25,172.25,229.95,20591.5,15418.8,18594.5,22817.0,25723.149999999998
153,2020-08-12,5101.5,3475.75,3925.0,5462.5,6832.65,536.5,257.55,373.5,676.5,1029.2,12586.0,9391.3,10791.0,14103.75,18021.949999999997,23.5,13.0,16.0,32.75,53.29999999999998,5.0,3.0,3.0,7.0,11.549999999999997,142.5,87.5,117.0,174.0,230.39999999999998,20659.0,15459.9,18649.75,22874.75,25849.75
154,2020-08-13,5114.0,3494.75,3962.0,5477.25,6860.35,536.0,266.0,378.0,686.0,1045.05,12647.0,9419.8,10834.75,14184.5,18085.7,24.5,12.0,16.0,31.75,53.949999999999974,5.0,3.0,4.0,6.75,11.099999999999994,145.0,89.15,117.0,174.75,231.95,20723.5,15511.150000000001,18708.25,22947.25,25993.799999999996
155,2020-08-14,5147.5,3518.45,3992.75,5494.0,6902.700000000001,538.0,278.7,391.0,712.5,1080.0,12710.5,9448.35,10872.5,14265.25,18160.15,25.0,12.9,16.25,33.5,54.04999999999997,5.0,3.0,4.0,7.0,11.649999999999991,145.5,89.6,117.5,176.25,232.95,20783.5,15550.849999999999,18795.75,23013.25,26131.799999999996
156,2020-08-15,5159.0,3549.1000000000004,4031.0,5527.25,6928.8,567.5,292.9,400.5,724.75,1104.4499999999998,12777.0,9483.85,10910.25,14339.25,18225.85,26.0,11.9,17.0,35.5,54.04999999999997,5.0,2.45,3.0,6.75,11.649999999999991,145.5,89.6,117.5,176.25,234.49999999999994,20850.5,15598.849999999999,18876.0,23080.25,26260.449999999997
157,2020-08-16,5182.5,3574.15,4059.75,5543.0,6946.15,574.5,294.45000000000005,411.5,740.0,1127.3499999999997,12842.5,9516.95,10957.75,14422.75,18302.8,27.0,12.9,17.5,35.25,53.39999999999998,5.0,2.45,3.25,7.75,11.549999999999997,146.0,90.15,117.5,177.75,234.49999999999994,20912.5,15644.650000000001,18947.5,23158.75,26403.199999999997
158,2020-08-17,5203.0,3597.6499999999996,4111.25,5560.75,6973.2,572.5,308.79999999999995,415.75,745.25,1136.7999999999997,12907.0,9551.5,11002.25,14507.25,18373.1,28.0,12.9,18.25,36.25,55.04999999999997,5.0,2.45,3.0,7.5,11.099999999999994,146.5,91.05000000000001,118.5,179.75,234.49999999999994,20988.5,15696.3,19018.75,23231.25,26540.399999999998
159,2020-08-18,5231.5,3611.15,4153.0,5610.25,6993.55,579.0,314.9,424.0,745.25,1160.4499999999996,12978.0,9582.55,11047.75,14597.0,18449.6,27.5,13.45,19.25,35.25,57.49999999999997,5.0,2.45,4.0,7.5,12.549999999999997,147.5,91.5,118.75,182.5,234.94999999999996,21067.0,15744.400000000001,19086.75,23325.0,26680.149999999998
160,2020-08-19,5251.0,3623.6499999999996,4172.0,5652.25,7012.35,588.5,315.5,436.0,747.0,1163.35,13051.5,9614.55,11093.0,14672.75,18519.85,27.5,13.45,19.25,36.75,58.14999999999996,5.0,2.45,4.0,8.0,12.099999999999994,147.5,91.5,119.0,183.75,235.49999999999997,21161.0,15802.6,19163.5,23444.5,26821.35
161,2020-08-20,5288.5,3638.0,4202.75,5705.75,7035.949999999999,583.5,323.70000000000005,443.75,751.75,1185.3999999999996,13120.5,9651.0,11144.75,14763.0,18591.95,28.0,12.45,18.75,37.75,59.799999999999955,6.0,2.0,4.0,8.0,12.549999999999997,149.0,92.05000000000001,120.0,183.75,236.04999999999998,21268.5,15857.8,19239.5,23555.25,26972.999999999996
162,2020-08-21,5312.5,3660.85,4235.5,5762.0,7054.599999999999,606.5,329.25,446.5,763.0,1189.9499999999998,13191.5,9688.2,11199.5,14847.0,18670.5,29.0,13.0,20.25,38.0,59.69999999999996,6.0,2.0,4.25,8.0,13.549999999999997,151.5,93.6,120.0,184.5,236.04999999999998,21352.5,15912.1,19319.5,23696.75,27100.899999999998
163,2020-08-22,5341.5,3679.8,4259.75,5861.75,7096.25,614.0,322.25,447.0,771.25,1208.3999999999999,13269.5,9722.75,11248.25,14937.5,18748.25,29.0,13.0,21.25,41.5,61.04999999999997,6.0,2.0,4.25,8.75,13.549999999999997,152.0,94.15,120.75,186.0,236.04999999999998,21452.5,15976.5,19396.5,23835.0,27236.549999999996
164,2020-08-23,5368.0,3699.7,4291.75,5945.0,7119.75,640.0,324.85,451.25,775.75,1223.1499999999996,13348.0,9760.099999999999,11291.0,15022.0,18829.9,31.0,13.45,21.5,41.75,62.69999999999996,6.0,2.0,4.25,8.0,14.0,152.0,94.15,121.75,188.25,236.5,21562.0,16041.75,19486.25,23981.25,27384.0
165,2020-08-24,5394.0,3726.3,4312.25,6004.5,7147.25,648.5,322.8,450.25,794.75,1252.25,13417.0,9792.45,11344.0,15099.5,18923.949999999997,31.0,12.9,23.5,39.0,64.94999999999997,6.0,2.45,4.0,8.0,13.549999999999997,152.5,94.15,122.0,189.25,238.49999999999994,21654.0,16105.150000000001,19580.75,24127.0,27523.35
166,2020-08-25,5420.0,3753.95,4333.25,6024.25,7179.049999999999,648.5,325.29999999999995,467.75,810.25,1266.4,13488.0,9829.45,11404.0,15177.5,19010.8,30.5,13.0,23.25,38.0,58.39999999999998,6.0,2.45,4.0,9.0,13.0,153.0,96.80000000000001,123.25,190.0,239.59999999999997,21759.0,16165.900000000001,19659.75,24261.0,27683.049999999996
